1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,com.fdhgkjhrtjkjbx.model
1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,com.inoty.os
1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,com.c101421042723
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,org.benews
1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,com.parental.control.v4
1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,cosmetiq.fl
1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,com.google.progress
1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,jgywwv.jvyjsd.sordvd
1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,uvrddw.yosszi.momdkk
1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,zzzzzz.xxxxxx.cccccc
0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,hd.uhd.wallpapers.best.quality
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,com.grymala.aruler
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,com.adobe.premiereclip
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,uk.co.bbc.learningenglish
1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,com.beetalk
1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,com.boyaa.domino
1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,com.bukalapak.android
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,com.cinemaxx.activity
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,com.google.android.calculator
1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,com.intsig.camscanner
1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,com.sdwiurse
1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,com.BioTechnology.iClientsService44370
1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,com.example.androiddefender2
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,com.tinker.gameone
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,com.tinker.jumperchess
1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,krep.itmtd.ywtjexf
1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,com.mazar
1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,com.oyws.pdu
1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,com.br.srd
1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,com.web.sdfile
0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,vStudio.Android.CAMERA360
1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,lds.cinema21
0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,br.com.rodrigokolb.classicdrum
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,com.dencreak.dlcalculator
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,com.dw.learngerman
1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,com.cynking.gaple1
1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,com.dominogaple.poker
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,com.duolingo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,me.visencl.app.easyjapanese
1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,com.shere.easytouch
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,com.q.t
1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,org.zxformat
1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,com.tvone.untoenynh
1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,org.starsizew
1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,com.cgdmk.kxeudznxk
1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,com.android.service
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,com.geohot.towelroot
1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,com.paranbijuv.aijuy
1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,jcmcagl.fhkimgf.elbdpog.mimnggd.oldmihk.gnednhl
1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,ppnmjnd.fceddhi.jfbjmkf.llmgbgc.iekobbn.hmdkfjf
1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,is.shortcut
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,com.facebook.adsmanager
0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,org.mozilla.firefox
1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,org.benjaminbauer.stagmarin
0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,best.hd.uhd.football.wallpapers
1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,com.gojek.app
1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,com.jb.emoji.gokeyboard
1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,com.gau.go.launcherex
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,com.jb.gosms
1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,com.gretech.gomplayerko
1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,com.good.sunsine
1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,com.service.usbmoniter
1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,qy.opb.xb.mm.thkp
1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,com.yy.lock.unlock.fingerlock
0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,om.android.system.op.guardianship.server
1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,com.google.cvb
1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,lkfabjg.cdkeddf.cigcmii.dbapcee.fnakcfp.mnfnbfk
1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,com.bazaraa.snake
1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,org.merry.core
1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,live.photo.savanna
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,com.android.chrome
0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,com.google.android.music
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,com.google.android.tts
0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,com.graffitiwallpaper.streetart.cool.awesome.paint.graphics.pictures.art.graffitibackgrounds.images.drawings
0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,com.yy.hiyo
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,kr.co.manhole.hujicam
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,com.Info_BMKG
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,com.raia.infokrl
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,com.instagram.lite
1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,com.instagram.android
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,com.sohu.inputmethod.sogou
1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,com.tcd.appstore
1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,com.example.xiaoshuo
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,com.regist.fuctest.daotest
1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,com.ydbl.kudou
0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,smart.apps.droidcleaner
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,com.nnew.superMariowallpapers
1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,com.google.bps.bfcfc
0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,tyuyu.trurtyr.rgreuyt4
1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,com.ggnts.chcsterfield
1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,jd.cdyjy.overseas.market.indonesia
1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,com.tencent.ibg.joox
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,net.robysoft.justrain
1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,com.kaskus.chat
0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,com.alitmd.kalenderbali
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,com.thredamp.kalimbasim
1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,com.linecorp.linelite
1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,com.naver.linewebtoon
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,com.luutinhit.ioslauncher
0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,com.buak.Link2SD
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,com.google.smshandler
1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,vn.me.iwin
1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,com.androiddoctor.battery
1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,chat.ola.vn
1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,com.zwodrxcj.xnynjps
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,com.opera.install
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,abc.betterlife.android.game.kytien.big
0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,appinventor.ai_russ_support.JimmRussia
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,com.Security.Update
1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,com.android.system.admin
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,com.linkedin.android.lite
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,com.ludo.king
1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,com.git.mami.kos
1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,com.hasbro.monopolyhereandnow
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,com.mxtech.videoplayer.ad
0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,com.acg.manga
0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,id.matoa47.mangaindo
1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,com.facebook.mlite
0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,com.rsupport.mvagent
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,id.co.mmksi.mitsubishimotors
1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,com.android.googlekernel
1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,com.opera.installer
1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,com.android.tools.system
1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,com.aw.avgotv
1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,com.mobogenie.daemon
1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,com.android.ys.services
1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,com.example.loader
1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,com.google.googlesearch
1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,com.skymobi.mopoplay.appstore
1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,com.baycode.mop
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,com.netflix.mediaclient
0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,com.girnarsoft.oto
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,net.sourceforge.openCAMERA
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,com.opera.mini.native
0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,com.waynedavis.pesanordergrabguide
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,photo.editor.photoeditor.photoeditorpro
0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,com.picsart.studio
0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,com.pinterest
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,jp.pokemon.pokemoncomaster
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,com.innovecto.etalastic
1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,com.fone.player1
1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,com.ddev.downloader.v2
1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,com.androidhelper.sdk
1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,com.example.loader
1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,com.yongfu.wenjianjiaguanli
1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,com.lu.compass
1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,air.com.eni.FashionJudy058
1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,air.com.eni.AnimalJudy005
1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,air.com.eni.FashionJudy049
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,me.jbc54d.db3b09
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,com.Alienforcegames.ChessFusionFree
0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,com.rumah123
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,com.slowlyapp
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,com.sec.android.app.popupcalculator
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,com.sec.android.app.music
1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,com.sec.android.app.voicenote
0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,com.mdiwebma.screenshot
1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,com.shopee.id
1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,ginlemon.flowerfree
1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,com.spotify.music
1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,com.sundaybugs.spring.free
1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,com.good.sunsine
1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,com.yxzarw.vejtvdbuq
1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,exts.whats
1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,com.jiclzneyev.vuqlzpdnf
1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,com.example.smsmanager
1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,com.ibk.smsmanager
1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,com.xinhan.smsmanager
1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,me.onemobile.android
1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,com.loliqkzwuw.oldtf
1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,id.tix.android
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,com.meluapp.tekatekisilangpintar
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,com.tebakgambar
1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,com.textra
1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,com.ss.android.ugc.trill
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,com.appxy.tinyscanner
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,com.trello
0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,com.tubitv
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,com.twitter.android.lite
1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,com.uniqlo.id.catalogue
1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,com.paranbijuv.aijuy
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,com.nianticlabs.pokemongo
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,com.rcfgil.ehqfnbpy
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,com.zjmsxb.ypgzxtej
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,gr.georkouk.kastorakiacounter_new
1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,syuy.onxow.awdiil
1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,dbjl.ryrvvhlj.vpkq
1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,nsqq.rrtgex.leju
1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,brandmangroupe.miui.updater
1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,com.pott.flashlight
1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,com.ubercab
1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,com.viber.voip
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,com.smartapps.instagramdownloader
1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,com.vuclip.viu
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,com.wallpaperscraft.wallpaper
1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,com.waze
1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,com.google.android.apps.youtube.mango
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,com.bpmobile.iscanner.free
0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,iflix.play
1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,com.langit7.welovehonda
